"square_token","square_sku","gtin","original_name","normalized_name","normalization_note","brand","square_category","catalog_category","original_variation","presentation","specifications_in_original_name","reference_handle","csv_file","csv_row","csv_line_start","csv_line_end","xlsx_file","xlsx_sheet","xlsx_row","same_name_rows","duplicate_sku_rows","match_status","rockwall_product_id","dynamite_candidates","evidence"
"NJ6SAFHPATCWTVY7P6WUARZ6","765244000000","","The Beast Black Cat","The Beast Black Cat","Whitespace cleaned; uncertain abbreviations retained","Black Cat","Family Pack Assortments","Unknown","Regular","Unknown","Unknown","#the-beast-black-cat-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","889","892","892","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","890","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"75TIIYAM4OKN23TPTHZZN67G","514677005003","","The Beast Roman Candle","The Beast Roman Candle","Whitespace cleaned; uncertain abbreviations retained","Unknown","Roman Candles","Unknown","Regular","Unknown","Unknown","#the-beast-roman-candle-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","890","893","893","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","891","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KOTKW2PJDLTQA7NWSJVETPLO","652009001085","","The Godfather","The Godfather","Whitespace cleaned; uncertain abbreviations retained","Unknown","Family Pack Assortments","Unknown","Regular","Unknown","Unknown","#the-godfather-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","891","894","894","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","892","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Z6FPCUDLKJMT6XYLGBPTJAKZ","757201530804","","The Hulk Clap 500 Gram","The Hulk Clap 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#the-hulk-clap-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","892","895","895","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","893","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CIU2NNTHN47VXQHXXKQQ2NBE","8145271620518","","The Jaws 500 Gram 9 Shots","The Jaws 500 Gram 9 Shots","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","500 Gram | 9 Shots","#the-jaws-500-gram-9-shots-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","893","896","896","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","894","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"D6T5FNCTMUTHQSDLYJD2YU3X","8052532451319","","The King Assortment","The King Assortment","Whitespace cleaned; uncertain abbreviations retained","Unknown","Family Pack Assortments","Unknown","Regular","Unknown","Unknown","#the-king-assortment-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","894","897","897","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","895","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"YY2252GSY24VXZARC2U6X6BL","8052530040119","","The King Assortment","The King Assortment","Whitespace cleaned; uncertain abbreviations retained","Unknown","Family Pack Assortments","Unknown","The King Assortment","The King Assortment","Unknown","#the-king-assortment-the-king-assortment","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","895","898","898","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","896","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"UTZ525RYU5BQ7EIDA555B7E5","014002913268","","The Kraken 4"" Artillery Shells 24 Pack","The Kraken 4"" Artillery Shells 24 Pack","Whitespace cleaned; uncertain abbreviations retained","Unknown","24 Pack Artillery Shells 4""","Unknown","Regular","Unknown","4"" | 24 Pack","#the-kraken-4-artillery-shells-24-pack-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","896","899","899","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","897","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MPQFHDSFYWL74TFBGIO233PQ","757205301318","","The Next Big Thing 500 Gram","The Next Big Thing 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#the-next-big-thing-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","897","900","900","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","898","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DVJJ6D4PS3O75T6GJDQQUVI6","7572015003800","","The Perfect Match","The Perfect Match","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#the-perfect-match-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","898","901","901","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","899","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"XEVPEMJRFP7JSF4EQBHZEKB5","757201536295","","The Reaper 500 Gram","The Reaper 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Raccoon","500 GRAM FINALE","Unknown","Regular","500 gram","500 Gram","#the-reaper-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","899","902","902","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","900","1","1","existing_rockwall","the-reaper","Unknown","Approved Rockwall Raccoon The Reaper cake is marked 500 gram; Square agrees."
"JVJVJDEHKQTOTIG75XHAVP7R","687985290512","","The Red White And Blue Salute","The Red White And Blue Salute","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#the-red-white-and-blue-salute-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","900","903","903","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","901","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"V5J3HQXPDHVHUAOL4TQYISXE","811451013859","","The wicked Witch","The wicked Witch","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#the-wicked-witch-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","901","904","904","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","902","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"IR7XAVEQUTZ3OXRPZRYDJDWS","652009112002","","Thor Missle","Thor Missle","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#thor-missle-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","902","905","905","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","903","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4NKU22OHLIB7KNREHQGNR5LH","8052530051016","","Thunder Bomb 1000ct Firecracker","Thunder Bomb 1000ct Firecracker","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","1000ct","#thunder-bomb-1000ct-firecracker-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","903","906","906","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","904","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TXJZDX235E43KSVDG4MP7WO6","8052530052525","","Thunder Bomb 640","Thunder Bomb 640","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#thunder-bomb-640-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","904","907","907","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","905","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"EIY7LEWHON2DQBJR5WYIADRP","847294038032","","Thunderbomb 100ct Firecracker","Thunderbomb 100ct Firecracker","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","100ct","#thunderbomb-100ct-firecracker-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","905","908","908","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","906","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WFOP4EFT7Q3WECR3URYJ6KNH","757201624022","","Tiger Force 6"" Artillery Shells 24 Pack","Tiger Force 6"" Artillery Shells 24 Pack","Whitespace cleaned; uncertain abbreviations retained","Unknown","24 Pack Artillery Shells 6""","Unknown","Regular","Unknown","6"" | 24 Pack","#tiger-force-6-artillery-shells-24-pack-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","906","909","909","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","907","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KZIPK6N3RIIOP7VY7B5KOGHF","757201530651","","Till Death Do Us Part 30 Shot","Till Death Do Us Part 30 Shot","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","30 Shot","#till-death-do-us-part-30-shot-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","907","910","910","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","908","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"X5BMZULGHXXAMM4P3Z32O6CZ","705108309726","","Tiny Snow Cone","Tiny Snow Cone","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#tiny-snow-cone-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","908","911","911","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","909","2","1","probable","","products.json[114] Snow Cone / Winda / /products/snow-cone.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"BMUZDH4BBIKV6QQT3EJISDHT","705108309719","","Tiny Snow Cone","Tiny Snow Cone","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Tiny Snowcone","Tiny Snowcone","Unknown","#tiny-snow-cone-tiny-snowcone","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","909","912","912","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","910","2","1","probable","","products.json[114] Snow Cone / Winda / /products/snow-cone.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"YX45DS6EV25H3VDDCVAYS7BG","847294012933","","Tomahawk","Tomahawk","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#tomahawk-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","910","913","913","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","911","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MPDVJ42G6H7A2ORWCX3DJGXI","8052530152218","","Tomahawk Missile","Tomahawk Missile","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#tomahawk-missile-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","911","914","914","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","912","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QIAYT2L3TWLWGTLX3UO4IESI","162109350254","","Tommy Gun","Tommy Gun","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE > 500 GRAM FINALE ZIPPER CAKES","Unknown","Regular","Unknown","Unknown","#tommy-gun-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","912","915","915","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","913","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"RINS3N3B7E4VFFP6N7JHNLEC","652009003454","","Torpedo","Torpedo","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#torpedo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","913","916","916","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","914","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"T66IVCSZQXKG2EZT7K2CJZ6N","757205301363","","Tower of Power 500 Gram","Tower of Power 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#tower-of-power-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","914","917","917","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","915","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KU3SZ23DSJ3QKFYFOMKZHW5D","757202300017","","Toy Box Backpack Children","Toy Box Backpack Children","Whitespace cleaned; uncertain abbreviations retained","Unknown","Family Pack Assortments","Unknown","Regular","Unknown","Unknown","#toy-box-backpack-children-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","915","918","918","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","916","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"CLBWCGZC6RNAPWOITX5MVHAY","514677102030","","Tres Amigos","Tres Amigos","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","Unknown","#tres-amigos-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","916","919","919","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","917","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MJS4BWTE4RD3SNVJXSBWD7DT","814527304615","","Truck Load Of Fun","Truck Load Of Fun","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#truck-load-of-fun-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","917","920","920","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","918","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"X2YSWQNHGH422VSAGSM4MDBW","","800882025388","Truckload Of Fire","Truckload Of Fire","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#truckload-of-fire-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","918","921","921","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","919","5","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"IAUSC7I3MXQSAY2SVUYHJUKJ","","800882025456","Truckload Of Fire","Truckload Of Fire","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Wings of the Brave","Wings of the Brave","Unknown","#truckload-of-fire-wings-of-the-brave","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","919","922","922","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","920","5","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FVQC5I6R3FX2UEIOOYM6DT7Z","","800882025623","Truckload Of Fire","Truckload Of Fire","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Shield of Liberty","Shield of Liberty","Unknown","#truckload-of-fire-shield-of-liberty","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","920","923","923","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","921","5","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WDFIOXLCDTEONEOMV4TJMAGP","","805253438910","Truckload Of Fire","Truckload Of Fire","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Monumental Legacy","Monumental Legacy","Unknown","#truckload-of-fire-monumental-legacy","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","921","924","924","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","922","5","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DMIG3XTQAWN4E7WPYKPDNIUO","","805253438712","Truckload Of Fire","Truckload Of Fire","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Aviation Nation","Aviation Nation","Unknown","#truckload-of-fire-aviation-nation","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","922","925","925","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","923","5","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3IAUJECOLHLP4HEFULWNV7MZ","681402052677","","Turbo roman candle","Turbo roman candle","Whitespace cleaned; uncertain abbreviations retained","Unknown","Roman Candles","Unknown","Regular","Unknown","Unknown","#turbo-roman-candle-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","923","926","926","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","924","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4XNAMHJPDAR3ZZXVWJRVFCN7","687985909049","","Turf War","Turf War","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#turf-war-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","924","927","927","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","925","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"HFIHZKMFPSJ5AVHXN4OIW6JV","7950165416488","","Turtle 2 Pack","Turtle 2 Pack","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","2 Pack","#turtle-2-pack-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","925","928","928","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","926","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4CDHEXAIGFVHBCKYZPZPMEUW","8145270182413","","Two Color Spaceship Bogo","Two Color Spaceship","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#two-color-spaceship-bogo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","926","929","929","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","927","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"VHMJNYOIR3QENJLJWRTRR3KI","064883100165","","USA Arsenal 36 Shells","USA Arsenal 36 Shells","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","36 Shells","#usa-arsenal-36-shells-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","927","930","930","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","928","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FUX3VOQTQWK6EUEVVU74CCYG","8052532451418","","USA Family Pack Assortment","USA Family Pack Assortment","Whitespace cleaned; uncertain abbreviations retained","Unknown","Family Pack Assortments","Unknown","Regular","Unknown","Unknown","#usa-family-pack-assortment-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","928","931","933","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","929","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"E7IZVD5NDQ6BARD5OAHLMR2S","","","USA Large Assortment","USA Large Assortment","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#usa-large-assortment-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","929","934","934","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","930","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"OT6A2P62332JPPNLKF4FO6JT","","805253439610","USA Saturn Missile","USA Saturn Missile","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","250 Strong USA Saturn Missile","250 Strong USA Saturn Missile","Unknown","#usa-saturn-missile-250-strong-usa-saturn-missile","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","930","935","935","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","931","2","0","probable","","products.json[74] USA Saturn Missile Battery / Brothers / products/usa-saturn-missile-battery.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"DKHRWMFALVXVHW7T3N6RJ6TF","687985232413","","USA Saturn Missile","USA Saturn Missile","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#usa-saturn-missile-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","931","936","936","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","932","2","1","probable","","products.json[74] USA Saturn Missile Battery / Brothers / products/usa-saturn-missile-battery.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"W4LGRYU54PUUUSUHQXD7Y73Y","","805253433014","Ultimate America","Ultimate America","Whitespace cleaned; uncertain abbreviations retained","Unknown","Artillery Packs MultiShell MultiBreaks","Unknown","Regular","Unknown","Unknown","#ultimate-america-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","932","937","937","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","933","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SIA2GNQKKWKEMU3PTSRTX5WT","002013220475","","Uncle Sam 500 Gram","Uncle Sam 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","500 Gram","#uncle-sam-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","933","938","938","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","934","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"BJRI3SFNDFVOQR6YLSYVEQ4X","514677002163","","Unicorn","Unicorn","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#unicorn-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","934","939","939","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","935","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"DXLAVO75BIV7EE5NVWMNZOG7","680149048431","","Unicorn Chaser_BOGO","Unicorn Chaser_BOGO","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#unicorn-chaser_bogo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","935","940","940","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","936","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"57HEQD66AGXS3E567TGEGWYE","","805253437517","United States of Awesome","United States of Awesome","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#united-states-of-awesome-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","936","941","941","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","937","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"LLYFGENB2BOJMKH4BIIMI7O7","8052530142714","","United We Stand Assortment","United We Stand Assortment","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#united-we-stand-assortment-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","937","942","942","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","938","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"NV3W6SDTABEI2B7SXTY7OK5C","705108554607","","Us 66 500G","US 66","Reviewed commercial name; specifications retained separately","Winda","Unknown","Cakes","Regular","500 gram","500G","#us-66-500g-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","938","943","943","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","939","1","1","confirmed","us-66","products.json[175] US 66 / Winda / /products/us-66.png","Name and 500-gram classification agree between Square and photographed Winda cake; 66 is retained as part of the name."
"6QWKN4NYSMH5FE4SPP4TXZEZ","687985908431","","Vega","Vega","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#vega-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","939","944","944","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","940","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
